2013.04.30,00:00,1.54973,1.55679,1.54670,1.55295,77210
2013.05.01,00:00,1.55279,1.56055,1.55254,1.55536,68403
2013.05.02,00:00,1.55542,1.55897,1.54955,1.55329,82207
2013.05.03,00:00,1.55292,1.56009,1.54799,1.55720,77429
2013.05.06,00:00,1.55604,1.55972,1.55198,1.55401,46487
2013.05.07,00:00,1.55371,1.55511,1.54453,1.54846,62751
2013.05.08,00:00,1.54827,1.55906,1.54696,1.55323,67868
2013.05.09,00:00,1.55321,1.55867,1.54247,1.54467,84877
2013.05.10,00:00,1.54506,1.54564,1.53130,1.53580,90208
2013.05.13,00:00,1.53529,1.53838,1.52769,1.52976,73972
2013.05.14,00:00,1.52989,1.53299,1.52061,1.52084,83628
2013.05.15,00:00,1.52111,1.52715,1.51723,1.52341,92869
2013.05.16,00:00,1.52319,1.53213,1.51961,1.52642,85779
2013.05.17,00:00,1.52677,1.52837,1.51571,1.51690,87011
2013.05.20,00:00,1.51852,1.52800,1.51650,1.52532,66911
2013.05.21,00:00,1.52522,1.52755,1.51116,1.51525,83440
2013.05.22,00:00,1.51511,1.51730,1.50186,1.50482,99626
2013.05.23,00:00,1.50472,1.51277,1.50130,1.51050,96020
2013.05.24,00:00,1.51050,1.51418,1.50631,1.51196,82014
2013.05.27,00:00,1.51322,1.51555,1.50859,1.50963,37766
2013.05.28,00:00,1.50973,1.51336,1.50262,1.50370,83047
2013.05.29,00:00,1.50312,1.51448,1.50074,1.51275,96502
2013.05.30,00:00,1.51277,1.52359,1.51092,1.52303,97795
2013.05.31,00:00,1.52316,1.52393,1.51391,1.51972,98061
2013.06.03,00:00,1.52048,1.53752,1.51913,1.53179,86435
2013.06.04,00:00,1.53217,1.53418,1.52724,1.53111,80633
2013.06.05,00:00,1.53103,1.54080,1.52904,1.54041,93241
2013.06.06,00:00,1.54039,1.56830,1.53803,1.55977,110019
2013.06.07,00:00,1.55924,1.56168,1.54873,1.55551,116972
2013.06.10,00:00,1.55193,1.55854,1.54938,1.55707,87018
2013.06.11,00:00,1.55690,1.56520,1.55198,1.56473,103146
2013.06.12,00:00,1.56420,1.56992,1.56323,1.56788,84661
2013.06.13,00:00,1.56766,1.57368,1.56435,1.57180,99668
2013.06.14,00:00,1.57216,1.57216,1.56152,1.56991,79800
2013.06.17,00:00,1.57222,1.57504,1.56800,1.57182,68327
2013.06.18,00:00,1.57189,1.57229,1.55642,1.56406,78699
2013.06.19,00:00,1.56386,1.56766,1.54490,1.54816,84961
2013.06.20,00:00,1.54812,1.55160,1.54136,1.55069,116292
2013.06.21,00:00,1.55030,1.55295,1.53673,1.54165,94492
2013.06.24,00:00,1.53805,1.54643,1.53426,1.54328,96101
2013.06.25,00:00,1.54291,1.54766,1.53963,1.54200,85221
2013.06.26,00:00,1.54206,1.54392,1.52965,1.53100,86343
2013.06.27,00:00,1.53118,1.53451,1.52005,1.52576,79242
2013.06.28,00:00,1.52542,1.52780,1.51647,1.52110,82669
2013.07.01,00:00,1.52017,1.52477,1.51825,1.52141,67942
2013.07.02,00:00,1.52136,1.52372,1.51354,1.51546,73609
2013.07.03,00:00,1.51504,1.53033,1.51291,1.52779,74893
2013.07.04,00:00,1.52787,1.52828,1.50548,1.50697,73401
2013.07.05,00:00,1.50740,1.50771,1.48569,1.48854,89278
2013.07.08,00:00,1.48761,1.49647,1.48572,1.49497,60545
2013.07.09,00:00,1.49472,1.49797,1.48124,1.48644,82947
2013.07.10,00:00,1.48651,1.50168,1.48441,1.50084,85586
2013.07.11,00:00,1.49977,1.52213,1.49967,1.51831,114781
2013.07.12,00:00,1.51806,1.51878,1.50751,1.51050,72252
2013.07.15,00:00,1.51146,1.51275,1.50268,1.50979,67820
2013.07.16,00:00,1.50986,1.51679,1.50437,1.51585,78961
2013.07.17,00:00,1.51530,1.52665,1.50778,1.52107,86710
2013.07.18,00:00,1.52143,1.52410,1.51567,1.52239,68486
2013.07.19,00:00,1.52227,1.52811,1.51955,1.52640,61035
2013.07.22,00:00,1.52681,1.53833,1.52568,1.53587,56955
2013.07.23,00:00,1.53581,1.53907,1.53253,1.53680,59070
2013.07.24,00:00,1.53754,1.53889,1.52881,1.53127,67000
2013.07.25,00:00,1.53084,1.54345,1.52622,1.53887,74479
2013.07.26,00:00,1.53880,1.54158,1.53551,1.53809,63773
2013.07.29,00:00,1.53784,1.54128,1.53280,1.53378,57931
2013.07.30,00:00,1.53366,1.53531,1.52227,1.52352,64578
2013.07.31,00:00,1.52357,1.52518,1.51251,1.52043,82244
2013.08.01,00:00,1.52057,1.52419,1.51095,1.51193,81254
2013.08.02,00:00,1.51156,1.53081,1.51016,1.52849,78922
2013.08.05,00:00,1.52897,1.53776,1.52580,1.53537,67318
2013.08.06,00:00,1.53530,1.53914,1.53309,1.53471,64477
2013.08.07,00:00,1.53459,1.55303,1.52038,1.54860,90833
2013.08.08,00:00,1.54863,1.55734,1.54841,1.55357,68085
2013.08.09,00:00,1.55342,1.55575,1.54960,1.55036,52306
2013.08.12,00:00,1.54939,1.55208,1.54578,1.54595,46888
2013.08.13,00:00,1.54576,1.55112,1.54262,1.54470,62571
2013.08.14,00:00,1.54463,1.55458,1.54214,1.54981,64123
2013.08.15,00:00,1.54976,1.56511,1.54947,1.56377,85016
2013.08.16,00:00,1.56368,1.56564,1.56066,1.56226,61004
2013.08.19,00:00,1.56179,1.56724,1.56085,1.56459,55641
2013.08.20,00:00,1.56476,1.56949,1.56278,1.56640,60135
2013.08.21,00:00,1.56667,1.57163,1.56367,1.56554,66134
2013.08.22,00:00,1.56560,1.56620,1.55620,1.55882,61611
2013.08.23,00:00,1.55857,1.56366,1.55379,1.55651,57864
2013.08.26,00:00,1.55641,1.56111,1.55557,1.55739,34556
2013.08.27,00:00,1.55735,1.55914,1.54809,1.55450,57005
2013.08.28,00:00,1.55425,1.55518,1.54266,1.55249,61512
2013.08.29,00:00,1.55255,1.55473,1.54816,1.55026,53513
2013.08.30,00:00,1.55023,1.55270,1.54620,1.55009,51506
2013.09.02,00:00,1.55308,1.55925,1.55046,1.55422,48596
2013.09.03,00:00,1.55404,1.56018,1.55213,1.55588,57351
2013.09.04,00:00,1.55554,1.56466,1.55536,1.56229,50815
2013.09.05,00:00,1.56228,1.56662,1.55716,1.55882,57521
2013.09.06,00:00,1.55863,1.56808,1.55619,1.56276,48142
2013.09.09,00:00,1.56162,1.57315,1.56162,1.56930,45344
2013.09.10,00:00,1.56933,1.57435,1.56847,1.57328,48899
2013.09.11,00:00,1.57306,1.58281,1.57177,1.58159,56133
2013.09.12,00:00,1.58150,1.58387,1.57744,1.58023,56161
2013.09.13,00:00,1.58023,1.58838,1.57754,1.58725,55004
2013.09.16,00:00,1.59351,1.59619,1.58935,1.58949,51811
2013.09.17,00:00,1.58966,1.59357,1.58846,1.59022,54786
2013.09.18,00:00,1.59040,1.61619,1.58912,1.61426,70203
2013.09.19,00:00,1.61454,1.61490,1.60218,1.60298,74137
2013.09.20,00:00,1.60285,1.60660,1.59855,1.60041,57090
2013.09.23,00:00,1.60030,1.60715,1.59919,1.60407,59097
2013.09.24,00:00,1.60409,1.60436,1.59544,1.60018,57509
2013.09.25,00:00,1.59990,1.60871,1.59785,1.60782,54267
2013.09.26,00:00,1.60772,1.60953,1.59986,1.60399,55997
2013.09.27,00:00,1.60384,1.61460,1.60290,1.61371,55500
2013.09.30,00:00,1.61403,1.62019,1.61273,1.61852,64549
2013.10.01,00:00,1.61846,1.62594,1.61809,1.61938,69629
2013.10.02,00:00,1.61924,1.62504,1.61617,1.62202,63516
2013.10.03,00:00,1.62214,1.62398,1.61536,1.61541,63132
2013.10.04,00:00,1.61548,1.61771,1.60048,1.60070,62825
2013.10.07,00:00,1.60199,1.60992,1.60142,1.60949,52146
2013.10.08,00:00,1.60930,1.61231,1.60190,1.60815,56098
2013.10.09,00:00,1.60804,1.61210,1.59147,1.59538,64950
2013.10.10,00:00,1.59523,1.59778,1.59130,1.59661,52502
2013.10.11,00:00,1.59640,1.60009,1.59226,1.59483,49497
2013.10.14,00:00,1.59702,1.60172,1.59535,1.59807,42826
2013.10.15,00:00,1.59813,1.60070,1.59139,1.59966,63214
2013.10.16,00:00,1.59949,1.60561,1.58931,1.59474,68978
2013.10.17,00:00,1.59446,1.61710,1.59386,1.61634,69752
2013.10.18,00:00,1.61568,1.62240,1.61410,1.61643,53761
2013.10.21,00:00,1.61673,1.61800,1.61313,1.61452,40761
2013.10.22,00:00,1.61438,1.62470,1.61146,1.62336,52213
2013.10.23,00:00,1.62337,1.62556,1.61186,1.61619,58875
2013.10.24,00:00,1.61635,1.62219,1.61365,1.62003,66201
2013.10.25,00:00,1.61972,1.62458,1.61496,1.61649,64199
2013.10.28,00:00,1.61704,1.62073,1.61235,1.61374,53121
2013.10.29,00:00,1.61374,1.61433,1.60219,1.60457,70310
2013.10.30,00:00,1.60456,1.60774,1.59978,1.60344,67538
2013.10.31,00:00,1.60348,1.60677,1.60048,1.60404,79756
2013.11.01,00:00,1.60403,1.60455,1.59080,1.59229,70934
2013.11.04,00:00,1.59233,1.59774,1.59025,1.59669,52805
2013.11.05,00:00,1.59669,1.60617,1.59476,1.60431,64874
2013.11.06,00:00,1.60428,1.61167,1.60408,1.60772,59176
2013.11.07,00:00,1.60772,1.61131,1.60090,1.60950,84933
2013.11.08,00:00,1.60977,1.61045,1.59562,1.60145,76975
2013.11.11,00:00,1.60002,1.60210,1.59647,1.59869,52943
